"date","link_num","words_in_link","bolded","font_size","font_color","address"
"11/11/20",14,"Bagging food items for Thanksgiving",TRUE,NA,NA,"https://activategood.org/opportunity/5355"
"11/11/20",15,"",FALSE,NA,NA,"https://activategood.org/hunger-homelessness-week-2020/"
"11/11/20",16,"here.",TRUE,NA,NA,"https://activategood.org/hunger&homelessnessweek"
"11/11/20",17,"Activate Good Virtual Town Hall",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p"
"11/11/20",18,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p"
"11/11/20",19,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p"
"11/11/20",20,"RSVP for our next Community Town Hall: November 18",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p"
"11/11/20",21,"VOTE!",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/11/20",22,"Best Volunteer Organization",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/11/20",23,"",FALSE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635"
"11/11/20",24,"HERE",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635"
"11/11/20",25,"",FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"11/11/20",26,"Lenovo",FALSE,NA,NA,"https://www.lenovo.com/us/en/"
"11/11/20",27,"Family Volunteer Day",FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"11/11/20",28,"Learn More",TRUE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"11/11/20",29,"FAST Initiative",TRUE,NA,NA,"https://activategood.org/fast"
"11/11/20",30,"Be a Morning Greeter",TRUE,NA,NA,"https://activategood.org/opportunity/5173"
"11/11/20",31,"Internship Opportunity",TRUE,NA,NA,"https://activategood.org/opportunity/5395"
"11/11/20",32,"here",TRUE,NA,NA,"https://activategood.org/opportunity/5374"
"11/11/20",33,"See all local volunteer opportunities",FALSE,NA,NA,"https://activategood.org/opportunity"
"11/11/20",34,"",FALSE,NA,NA,"https://activategood.org/sponsor-2/"
"11/11/20",35,"Lee@activategood.org",FALSE,NA,NA,"mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry"
"11/11/20",36,"Support Our Work",FALSE,NA,NA,"https://activategood.org/donate"
"11/11/20",37,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"11/11/20",38,"",FALSE,NA,NA,"https://twitter.com/activategood"
"11/11/20",39,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"11/18/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"11/18/20",2,"",FALSE,NA,NA,"https://activategoodvoices.gv-one.com/requests.html?gId=1817&rId=5177"
"11/18/20",3,"Activate MORE Good",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"11/18/20",4,"HERE",TRUE,NA,NA,"https://activategoodvoices.gv-one.com/?gId=1817&rId=5177"
"11/18/20",5,"HERE",TRUE,NA,NA,"https://activategoodvoices.gv-one.com/?gId=1817&rId=5179"
"11/18/20",6,"Hunger & Homelessness Awareness Week",FALSE,NA,NA,"https://activategood.org/Hunger&HomelessnessWeek"
"11/18/20",7,"",FALSE,NA,NA,"https://activategood.org/Hunger-homelessness-week-2020/"
"11/18/20",8,"HERE",TRUE,NA,NA,"https://activategood.org/Hunger&HomelessnessWeek"
"11/18/20",9,"annual program",FALSE,NA,NA,"https://hhweek.org/"
"11/18/20",10,"Virtual Community Town Hall",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p"
"11/18/20",11,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_"
"11/18/20",12,"Register for Town Hall HERE",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p"
"11/18/20",13,"Deliver meals to food-insecure families",TRUE,NA,NA,"https://activategood.org/opportunity/5397"
"11/18/20",14,"Build Nature Trails",TRUE,NA,NA,"https://activategood.org/opportunity/5331"
"11/18/20",15,"Tar River Land Conservancy",FALSE,NA,NA,"http://www.tarriver.org/"
"11/18/20",16,"Help prepare for Family Volunteer Day",TRUE,NA,NA,"https://activategood.org/opportunity/5374"
"11/18/20",17,"Holiday Volunteering: Pride for Parents and more!",TRUE,NA,NA,"https://activategood.org/holidays2020"
"11/18/20",18,"HERE",TRUE,NA,NA,"https://activategood.org/opportunity/5400"
"11/18/20",19,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"11/18/20",20,"VOTE",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/18/20",21,"Best Volunteer Organization",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/18/20",22,"",FALSE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/18/20",23,"HERE",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/18/20",24,"Support Our Work",FALSE,NA,NA,"https://activategood.org/activatemoregood/"
"11/18/20",25,"Activate Good",FALSE,NA,NA,"https://activategood.org/"
"11/18/20",26,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"11/18/20",27,"",FALSE,NA,NA,"https://twitter.com/activategood"
"11/18/20",28,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"11/24/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"11/24/20",2,"",FALSE,NA,NA,"https://www.youtube.com/watch?v=JhSzcURo2bM"
"11/24/20",3,"Activate MORE Good",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"11/24/20",4,"need YOUR help",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"11/24/20",5,"give",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"11/24/20",6,"Donate Now",FALSE,NA,NA,"https://activategood.org/activatemoregood/"
"11/24/20",7,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z"
"11/24/20",8,"Virtual Volunteer Expo",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z"
"11/24/20",9,"Register Here",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z"
"11/24/20",10,"Be a Holiday HERO",TRUE,NA,NA,"https://activategood.org/opportunity/5411"
"11/24/20",11,"NW Cary YMCA",FALSE,NA,NA,"https://www.ymcatriangle.org/northwest-cary-ymca"
"11/24/20",12,"Help Feed Hungry Kids",TRUE,NA,NA,"https://activategood.org/opportunity/5398"
"11/24/20",13,"Overflowing Hands",FALSE,NA,NA,"https://www.overflowinghands.org/"
"11/24/20",14,"Rocky Top Catering",FALSE,NA,NA,"https://rockytopcatering.com/"
"11/24/20",15,"Prepare Angel Tree Items for Distribution",TRUE,NA,NA,"https://activategood.org/opportunity/5407"
"11/24/20",16,"The Salvation Army",FALSE,NA,NA,"http://wwww.wakearmy.org/"
"11/24/20",17,"Holiday Volunteering: Pride for Parents and more!",TRUE,NA,NA,"https://activategood.org/holidays2020"
"11/24/20",18,"HERE",TRUE,NA,NA,"https://activategood.org/prideforparents2020/"
"11/24/20",19,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"11/24/20",20,"Donate to our year-end campaign",FALSE,NA,NA,"https://activategood.org/activatemoregood/"
"11/24/20",21,"Activate Good",FALSE,NA,NA,"https://activategood.org/"
"11/24/20",22,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"11/24/20",23,"",FALSE,NA,NA,"https://twitter.com/activategood"
"11/24/20",24,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"12/02/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"12/02/20",2,"Join us",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z"
"12/02/20",3,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z"
"12/02/20",4,"RSVP for the Volunteer Expo HERE",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z"
"12/02/20",5,"Holiday Volunteer Opportunities",FALSE,NA,NA,"https://activategood.org/holidays2020"
"12/02/20",6,"Help Feed Hungry Kids",TRUE,NA,NA,"https://activategood.org/opportunity/5398"
"12/02/20",7,"Overflowing Hands",FALSE,NA,NA,"https://www.overflowinghands.org/"
"12/02/20",8,"Rocky Top Catering",FALSE,NA,NA,"https://rockytopcatering.com/"
"12/02/20",9,"REMOTE - Create Cards for Men in Shelters",TRUE,NA,NA,"https://activategood.org/opportunity/5416"
"12/02/20",10,"Deliver Food to Local Kids",TRUE,NA,NA,"https://activategood.org/opportunity/5352"
"12/02/20",11,"Pride For Parents",TRUE,NA,NA,"https://activategood.org/prideforparents2020/"
"12/02/20",12,"See all volunteer opportunities",FALSE,NA,NA,"https://activategood.org/opportunity"
"12/02/20",13,"Activate MORE Good",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"12/02/20",14,"need YOUR help",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"12/02/20",15,"activategood.org/activatemoregood",FALSE,NA,NA,"https://activategood.org/activatemoregood/"
"12/02/20",16,"Ready to Activate MORE Good?",FALSE,NA,NA,"http://www.activategood.org/activatemoregood"
"12/02/20",17,"",FALSE,NA,NA,"https://activategood.org/sponsor-2/"
"12/02/20",18,"Lee@activategood.org",FALSE,NA,NA,"mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry"
"12/02/20",19,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"12/02/20",20,"",FALSE,NA,NA,"https://twitter.com/activategood"
"12/02/20",21,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"12/09/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"12/09/20",2,"Activate MORE Good",FALSE,NA,NA,"https://activategood.org/activatemoregood/"
"12/09/20",3,"www.activategood.org/activatemoregood",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"12/09/20",4,"",FALSE,NA,NA,"https://youtu.be/Rv9vdG1XFoQ"
"12/09/20",5,"",FALSE,NA,NA,"https://youtu.be/_gDFl4vabqs"
"12/09/20",6,"power",TRUE,NA,NA,"https://activategood.org/impacts/"
"12/09/20",7,"Activate MORE Good!",FALSE,NA,NA,"https://activategood.org/activatemoregood"
"12/09/20",8,"Development Coordinator",TRUE,NA,NA,"mailto:lee@activategood.org"
"12/09/20",9,"download this form",TRUE,NA,NA,"https://activategood.org/wp-content/uploads/2020/12/MAKING-A-GIFT-OF-STOCK-TO-Activate-Good.docx"
"12/09/20",10,"Activate Good Virtual Town Hall",TRUE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/09/20",11,"",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/09/20",12,"RSVP for our next Town Hall: December 30",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/09/20",13,"Operation Mask Up!",TRUE,NA,NA,"https://activategood.org/operationmaskup/"
"12/09/20",14,"Be a Holiday Hero",TRUE,NA,NA,"https://activategood.org/opportunity/5411"
"12/09/20",15,"Sign up to help the YMCA",FALSE,NA,NA,"https://linkprotect.cudasvc.com/url?a=https%3a%2f%2fismyrotaryclub.com%2fClick%2f%3f_uid%3d7710330%26_ctid%3d1741452%26redirect%3dhttps%3a%2f%2fwww.signupgenius.com%2fgo%2f10C0E48A9AE2DA4F49-christmas&c=E,1,r4fYDettRWx5TIExGIkStvkFSsbchrMgkJ1IqaDb4EJoBTForIR9v5PqwIpsPk6eEvn0qE-5-fTMai6vTCYpfhMMTu7wC9u1haHhDsfIwZ5cGsmm&typo=1"
"12/09/20",16,"Provide Christmas Items to Over 7000 kids",TRUE,NA,NA,"https://activategood.org/opportunity/5407"
"12/09/20",17,"Salvation Army of Wake County",FALSE,NA,NA,"http://wwww.wakearmy.org/"
"12/09/20",18,"",FALSE,NA,NA,"https://activategood.org/holidays2020"
"12/09/20",19,"Holiday Volunteering",TRUE,NA,NA,"https://activategood.org/holidays2020"
"12/09/20",20,"See all local volunteer opportunities",FALSE,NA,NA,"https://activategood.org/opportunity"
"12/09/20",21,"",FALSE,NA,NA,"https://www.papamurphys.com/"
"12/09/20",22,"Papa Murphy's",TRUE,NA,NA,"https://www.papamurphys.com/"
"12/09/20",23,"",FALSE,NA,NA,"https://www.gathervoices.co/"
"12/09/20",24,"Gather Voices",FALSE,NA,NA,"https://www.gathervoices.co/"
"12/09/20",25,"John.Lane@DBAJTL.com",FALSE,NA,NA,"mailto:John.Lane@DBAJTL.com"
"12/09/20",26,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"12/09/20",27,"",FALSE,NA,NA,"https://twitter.com/activategood"
"12/09/20",28,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"12/16/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"12/16/20",2,"",FALSE,NA,NA,"https://www.youtube.com/watch?v=_gDFl4vabqs&feature=youtu.be"
"12/16/20",3,"Activate MORE Good campaign",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"12/16/20",4,"one-time",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg"
"12/16/20",5,"recurring",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg"
"12/16/20",6,"Donate",FALSE,NA,NA,"https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg"
"12/16/20",7,"Activate Good Virtual Town Hall",TRUE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/16/20",8,"",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/16/20",9,"LAST 2020 Community Town Hall: December 30",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/16/20",10,"Distribute Toys for the Holidays",TRUE,NA,NA,"https://activategood.org/opportunity/5407"
"12/16/20",11,"Salvation Army",FALSE,NA,NA,"http://wwww.wakearmy.org/"
"12/16/20",12,"Brighten Someone's Day",TRUE,NA,NA,"https://activategood.org/opportunity/5416"
"12/16/20",13,"Assemble Kits for Preschoolers",TRUE,NA,NA,"https://activategood.org/opportunity/5430"
"12/16/20",14,"Marbles",FALSE,NA,NA,"http://www.marbleskidsmuseum.org/"
"12/16/20",15,"See all local volunteer opportunities",FALSE,NA,NA,"https://activategood.org/opportunity"
"12/16/20",16,"Headshots for Good",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/16/20",17,"",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/16/20",18,"online reservation page",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/16/20",19,"Austin Dowd",FALSE,NA,NA,"https://www.austindowd.com/"
"12/16/20",20,"here",TRUE,NA,NA,"https://www.austindowd.com/proofing/example-proofing-gallery"
"12/16/20",21,"Learn More about Headshots for Good",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/16/20",22,"",FALSE,NA,NA,"https://activategood.org/sponsor-2/"
"12/16/20",23,"Gather Voices",FALSE,NA,NA,"https://www.gathervoices.co/"
"12/16/20",24,"John.Lane@DBAJTL.com",FALSE,NA,NA,"mailto:John.Lane@DBAJTL.com"
"12/16/20",25,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"12/16/20",26,"",FALSE,NA,NA,"https://twitter.com/activategood"
"12/16/20",27,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"12/21/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"12/21/20",2,"",FALSE,NA,NA,"https://youtu.be/JIVrIRHKpF4"
"12/21/20",3,"Activate MORE Good",FALSE,NA,NA,"https://activategood.org/activatemoregood/"
"12/21/20",4,"one-time",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg"
"12/21/20",5,"recurring",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg"
"12/21/20",6,"Activate MORE Good",FALSE,NA,NA,"https://activategood.org/activatemoregood/"
"12/21/20",7,"",FALSE,NA,NA,"https://youtu.be/sUOonhxXw6c"
"12/21/20",8,"Donate to our Activate MORE Good campaign",FALSE,NA,NA,"https://activategood.org/activatemoregood"
"12/21/20",9,"Development Coordinator",TRUE,NA,NA,"mailto:lee@activategood.org"
"12/21/20",10,"Activate Good Virtual Town Hall",TRUE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/21/20",11,"",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/21/20",12,"RSVP for our next Town Hall: December 30",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/21/20",13,"Operation Mask Up",TRUE,NA,NA,"https://activategood.org/opportunity/5333"
"12/21/20",14,"",FALSE,NA,NA,"https://activategood.org/opportunity/5333"
"12/21/20",15,"here",TRUE,NA,NA,"https://activategood.org/opportunity/5333"
"12/21/20",16,"Sign up to volunteer",TRUE,NA,NA,"https://activategood.org/opportunity/5333"
"12/21/20",17,"Operation Bare Necessities",TRUE,NA,NA,"https://activategood.org/operation-bare-necessities/"
"12/21/20",18,"",FALSE,NA,NA,"https://activategood.org/operation-bare-necessities/"
"12/21/20",19,"Sign up to volunteer",TRUE,NA,NA,"https://activategood.org/opportunity/5440"
"12/21/20",20,"See all local volunteer opportunities",FALSE,NA,NA,"https://activategood.org/opportunity"
"12/21/20",21,"",FALSE,NA,NA,"https://www.gathervoices.co/"
"12/21/20",22,"Gather Voices",FALSE,NA,NA,"https://www.gathervoices.co/"
"12/21/20",23,"John.Lane@DBAJTL.com",FALSE,NA,NA,"mailto:John.Lane@DBAJTL.com"
"12/21/20",24,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"12/21/20",25,"",FALSE,NA,NA,"https://twitter.com/activategood"
"12/21/20",26,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"12/29/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"12/29/20",2,"",FALSE,NA,NA,"https://youtu.be/ZC-xixYVf-k"
"12/29/20",3,"Activate MORE Good",TRUE,NA,NA,"https://activategood.org/activatemoregood/"
"12/29/20",4,"one-time",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg"
"12/29/20",5,"recurring",TRUE,NA,NA,"https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg"
"12/29/20",6,"like these",FALSE,NA,NA,"https://activategood.org/past-impact-campaigns"
"12/29/20",7,"Activate MORE Good!",FALSE,NA,NA,"https://activategood.org/activatemoregood"
"12/29/20",8,"Teens + Parents: Help Package Hygiene Supplies for Dignity Week",TRUE,NA,NA,"https://activategood.org/opportunity/5446"
"12/29/20",9,"Fight Hunger at the Food Bank",TRUE,NA,NA,"https://activategood.org/opportunity/5406"
"12/29/20",10,"Delivery Drivers, Baggers, and More",TRUE,NA,NA,"https://activategood.org/opportunity/5422"
"12/29/20",11,"TABLE",FALSE,NA,NA,"https://activategood.org/nonprofit/658"
"12/29/20",12,"MLK Day of Service on January 18",FALSE,NA,NA,"https://activategood.org/opportunity/5422"
"12/29/20",13,"Browse all Volunteer Needs",FALSE,NA,NA,"https://activategood.org/opportunity"
"12/29/20",14,"Headshots for Good",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/29/20",15,"",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/29/20",16,"book your photoshoot",TRUE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/29/20",17,"Schedule Your Headshots for Good",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"12/29/20",18,"Volunteer Expo",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky"
"12/29/20",19,"",FALSE,NA,NA,"https://activategood.org/volunteer-expos/"
"12/29/20",20,"Join us",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky"
"12/29/20",21,"Register for our January 11 Expo",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky"
"12/29/20",22,"Activate Good Virtual Town Hall",TRUE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/29/20",23,"",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/29/20",24,"RSVP here - December 30 Town Hall",FALSE,NA,NA,"https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh"
"12/29/20",25,"",FALSE,NA,NA,"https://www.gathervoices.co/"
"12/29/20",26,"Gather Voices",FALSE,NA,NA,"https://www.gathervoices.co/"
"12/29/20",27,"John.Lane@DBAJTL.com",FALSE,NA,NA,"mailto:John.Lane@DBAJTL.com"
"12/29/20",28,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"12/29/20",29,"",FALSE,NA,NA,"https://twitter.com/activategood"
"12/29/20",30,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
