"date","link_num","words_in_link","is_image","bolded","font_size","font_color","address","dup"
"12/02/20",11,"Pride For Parents",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/prideforparents2020/",FALSE
"12/02/20",12,"See all volunteer opportunities",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/opportunity",FALSE
"12/02/20",13,"Activate MORE Good",FALSE,TRUE,18,"(152, 154, 38)","https://activategood.org/activatemoregood/",TRUE
"12/02/20",16,"Ready to Activate MORE Good?",FALSE,FALSE,16,"(255,255,255)","http://www.activategood.org/activatemoregood",FALSE
"12/02/20",17,"",TRUE,FALSE,NA,NA,"https://activategood.org/sponsor-2/",FALSE
"12/02/20",18,"Lee@activategood.org",FALSE,FALSE,16,"(0, 136, 168)","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",FALSE
"12/02/20",19,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"12/02/20",20,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"12/02/20",21,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"12/09/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"12/09/20",2,"Activate MORE Good",FALSE,FALSE,15,"(179, 183, 27)","https://activategood.org/activatemoregood/",TRUE
"12/09/20",4,"",TRUE,FALSE,NA,NA,"https://youtu.be/Rv9vdG1XFoQ",FALSE
"12/09/20",5,"",TRUE,FALSE,NA,NA,"https://youtu.be/_gDFl4vabqs",FALSE
"12/09/20",6,"power",FALSE,TRUE,18,"(179, 183, 27)","https://activategood.org/impacts/",FALSE
"12/09/20",7,"Activate MORE Good!",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/activatemoregood",FALSE
"12/09/20",8,"Development Coordinator",FALSE,TRUE,16,"(152, 154, 38)","mailto:lee@activategood.org",FALSE
"12/09/20",9,"download this form",FALSE,TRUE,16,"(152, 154, 38)","https://activategood.org/wp-content/uploads/2020/12/MAKING-A-GIFT-OF-STOCK-TO-Activate-Good.docx",FALSE
"12/09/20",10,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)","https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh",TRUE
"12/09/20",13,"Operation Mask Up!",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/operationmaskup/",FALSE
"12/09/20",14,"Be a Holiday Hero",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5411",FALSE
"12/09/20",15,"Sign up to help the YMCA",FALSE,FALSE,16,"(57, 57, 57)","https://linkprotect.cudasvc.com/url?a=https%3a%2f%2fismyrotaryclub.com%2fClick%2f%3f_uid%3d7710330%26_ctid%3d1741452%26redirect%3dhttps%3a%2f%2fwww.signupgenius.com%2fgo%2f10C0E48A9AE2DA4F49-christmas&c=E,1,r4fYDettRWx5TIExGIkStvkFSsbchrMgkJ1IqaDb4EJoBTForIR9v5PqwIpsPk6eEvn0qE-5-fTMai6vTCYpfhMMTu7wC9u1haHhDsfIwZ5cGsmm&typo=1",FALSE
"12/09/20",16,"Provide Christmas Items to Over 7000 kids",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5407",FALSE
"12/09/20",17,"Salvation Army of Wake County",FALSE,FALSE,16,"(57, 57, 57)","http://wwww.wakearmy.org/",FALSE
"12/09/20",18,"",TRUE,FALSE,NA,NA,"https://activategood.org/holidays2020",TRUE
"12/09/20",20,"See all local volunteer opportunities",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/opportunity",FALSE
"12/09/20",21,"",TRUE,FALSE,NA,NA,"https://www.papamurphys.com/",TRUE
"12/09/20",23,"",TRUE,FALSE,NA,NA,"https://www.gathervoices.co/",TRUE
"12/09/20",25,"John.Lane@DBAJTL.com",FALSE,FALSE,13,"(57, 57, 57)","mailto:John.Lane@DBAJTL.com",FALSE
"12/09/20",26,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"12/09/20",27,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"12/09/20",28,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"12/16/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"12/16/20",2,"",TRUE,FALSE,NA,NA,"https://www.youtube.com/watch?v=_gDFl4vabqs&feature=youtu.be",FALSE
"12/16/20",3,"Activate MORE Good campaign",FALSE,TRUE,18,"(57, 57, 57)","https://activategood.org/activatemoregood/",FALSE
"12/16/20",4,"one-time",FALSE,TRUE,18,"(57, 57, 57)","https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg",TRUE
"12/16/20",5,"recurring",FALSE,TRUE,18,"(57, 57, 57)","https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg",FALSE
"12/16/20",7,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)","https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh",TRUE
"12/16/20",10,"Distribute Toys for the Holidays",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5407",FALSE
"12/16/20",11,"Salvation Army",FALSE,FALSE,16,"(57, 57, 57)","http://wwww.wakearmy.org/",FALSE
"12/16/20",12,"Brighten Someone's Day",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5416",FALSE
"12/16/20",13,"Assemble Kits for Preschoolers",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5430",FALSE
"12/16/20",14,"Marbles",FALSE,FALSE,16,"(57, 57, 57)","http://www.marbleskidsmuseum.org/",FALSE
"12/16/20",15,"See all local volunteer opportunities",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/opportunity",FALSE
"12/16/20",16,"Headshots for Good",FALSE,FALSE,32,"(0, 109, 131)","https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351",TRUE
"12/16/20",19,"Austin Dowd",FALSE,FALSE,18,"(0, 109, 131)","https://www.austindowd.com/",FALSE
"12/16/20",20,"here",FALSE,TRUE,18,"(0, 109, 131)","https://www.austindowd.com/proofing/example-proofing-gallery",FALSE
"12/16/20",22,"",TRUE,FALSE,NA,NA,"https://activategood.org/sponsor-2/",FALSE
"12/16/20",23,"Gather Voices",FALSE,FALSE,13,"(127,127,127)","https://www.gathervoices.co/",FALSE
"12/16/20",24,"John.Lane@DBAJTL.com",FALSE,FALSE,13,"(57, 57, 57)","mailto:John.Lane@DBAJTL.com",FALSE
"12/16/20",25,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"12/16/20",26,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"12/16/20",27,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"12/21/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"12/21/20",2,"",TRUE,FALSE,NA,NA,"https://youtu.be/JIVrIRHKpF4",FALSE
"12/21/20",3,"Activate MORE Good",FALSE,FALSE,15,"(0, 136, 168)","https://activategood.org/activatemoregood/",TRUE
"12/21/20",4,"one-time",FALSE,TRUE,16,"(57, 57, 57)","https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg",FALSE
"12/21/20",5,"recurring",FALSE,TRUE,16,"(57, 57, 57)","https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg",FALSE
"12/21/20",7,"",TRUE,FALSE,NA,NA,"https://youtu.be/sUOonhxXw6c",FALSE
"12/21/20",8,"Donate to our Activate MORE Good campaign",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/activatemoregood",FALSE
"12/21/20",9,"Development Coordinator",FALSE,TRUE,16,"(152, 154, 38)","mailto:lee@activategood.org",FALSE
"12/21/20",10,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)","https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh",TRUE
"12/21/20",13,"Operation Mask Up",FALSE,TRUE,32,"(148, 45, 27)","https://activategood.org/opportunity/5333",TRUE
"12/21/20",17,"Operation Bare Necessities",FALSE,TRUE,32,"(148, 45, 27)","https://activategood.org/operation-bare-necessities/",TRUE
"12/21/20",19,"Sign up to volunteer",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/opportunity/5440",FALSE
"12/21/20",20,"See all local volunteer opportunities",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/opportunity",FALSE
"12/21/20",21,"",TRUE,FALSE,NA,NA,"https://www.gathervoices.co/",TRUE
"12/21/20",23,"John.Lane@DBAJTL.com",FALSE,FALSE,13,"(57, 57, 57)","mailto:John.Lane@DBAJTL.com",FALSE
"12/21/20",24,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"12/21/20",25,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"12/21/20",26,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"12/29/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"12/29/20",2,"",TRUE,FALSE,NA,NA,"https://youtu.be/ZC-xixYVf-k",FALSE
"12/29/20",3,"Activate MORE Good",FALSE,TRUE,18,"(127,127,127)","https://activategood.org/activatemoregood/",FALSE
"12/29/20",4,"one-time",FALSE,TRUE,18,"(127,127,127)","https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg",FALSE
"12/29/20",5,"recurring",FALSE,TRUE,18,"(127,127,127)","https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg",FALSE
"12/29/20",6,"like these",FALSE,FALSE,18,"(127,127,127)","https://activategood.org/past-impact-campaigns",FALSE
"12/29/20",7,"Activate MORE Good!",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/activatemoregood",FALSE
"12/29/20",8,"Teens + Parents: Help Package Hygiene Supplies for Dignity Week",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5446",FALSE
"12/29/20",9,"Fight Hunger at the Food Bank",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5406",FALSE
"12/29/20",10,"Delivery Drivers, Baggers, and More",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5422",TRUE
"12/29/20",11,"TABLE",FALSE,FALSE,16,"(57, 57, 57)","https://activategood.org/nonprofit/658",FALSE
"12/29/20",13,"Browse all Volunteer Needs",FALSE,FALSE,16,"(255,255,255)","https://activategood.org/opportunity",FALSE
"12/29/20",14,"Headshots for Good",FALSE,FALSE,24,"(57, 57, 57)","https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351",TRUE
"12/29/20",18,"Volunteer Expo",FALSE,FALSE,24,"(148, 45, 27)","https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky",TRUE
"12/29/20",19,"",TRUE,FALSE,NA,NA,"https://activategood.org/volunteer-expos/",FALSE
"12/29/20",22,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)","https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh",TRUE
"12/29/20",25,"",TRUE,FALSE,NA,NA,"https://www.gathervoices.co/",TRUE
"12/29/20",27,"John.Lane@DBAJTL.com",FALSE,FALSE,13,"(57, 57, 57)","mailto:John.Lane@DBAJTL.com",FALSE
"12/29/20",28,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"12/29/20",29,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"12/29/20",30,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
