"date","address","link_num","words_in_link","is_image","image_width","bolded","font_size","font_color","dup","dup_after_first","image_assoc","link_char_flag","date_sent","clicks","link_click_flag","string","doc_prop","html_flag","color_name","color_name_rgb"
"03/04/19","https://activategood.org/teenschangetheworld2019/",9,"Learn More and Register Here",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"03/04/19 07:03:41",47,1,"Learn More Register Here",0.230769230769231,1,"White","White (255,255,255)"
"03/04/19","https://activategood.org/teenschangetheworld2019/support/",10,"Donate here",FALSE,NA,TRUE,18,"(255,255,255)",FALSE,FALSE,FALSE,1,NA,NA,NA,"Also Help Teens Change World Donate",0.243589743589744,1,"White","White (255,255,255)"
"03/04/19","https://twitter.com/activategood",23,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/04/19 07:03:41",2,1,NA,NA,NA,NA,"NA NA"
"03/04/19","https://www.facebook.com/activategood/",22,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/04/19 07:03:41",1,1,NA,NA,NA,NA,"NA NA"
"03/04/19","https://www.instagram.com/activategood/",24,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/04/19 07:03:41",2,1,NA,NA,NA,NA,"NA NA"
"03/12/20","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"03/12/20 19:15:25",49,1,NA,NA,NA,NA,"NA NA"
"03/12/20","https://activategood.org/",12,"Activate Good",FALSE,NA,FALSE,21,"(89,89,89)",TRUE,TRUE,TRUE,1,"03/12/20 19:15:25",49,1,NA,NA,NA,"Mortar","Mortar (89,89,89)"
"03/12/20","https://activategood.org/covid-19-coronavirus-activate-good-response/",2,"",TRUE,285,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"03/12/20 19:15:25",77,1,NA,NA,NA,NA,"NA NA"
"03/12/20","https://activategood.org/covid-19-coronavirus-activate-good-response/",3,"here",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,TRUE,TRUE,1,"03/12/20 19:15:25",77,1,"Good Hub POP UP",0.130434782608696,1,"Grey","Grey (127,127,127)"
"03/12/20","https://activategood.org/donate",13,"Support our work and help our impact grow",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"03/12/20 19:15:25",52,1,NA,NA,NA,"White","White (255,255,255)"
"03/12/20","https://activategood.org/opportunity",7,"To continue regular volunteering",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,FALSE,FALSE,1,"03/12/20 19:15:25",139,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"03/12/20","https://activategood.org/opportunity",8,"here",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,TRUE,FALSE,1,"03/12/20 19:15:25",139,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"03/12/20","https://activategood.org/opportunity",11,"View all current opportunities to make an impact",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,1,"03/12/20 19:15:25",139,1,NA,NA,NA,"White","White (255,255,255)"
"03/12/20","https://activategood.org/remote",4,"remote volunteer opportunities",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,FALSE,FALSE,1,"03/12/20 19:15:25",324,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"03/12/20","https://activategood.org/remote",5,"here",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,TRUE,FALSE,1,"03/12/20 19:15:25",324,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"03/12/20","https://activategood.org/remote",6,"help the community, including ways to help remotely",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,TRUE,FALSE,1,"03/12/20 19:15:25",324,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"03/12/20","https://activategood.org/remote",9,"Remote volunteering",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,TRUE,FALSE,1,"03/12/20 19:15:25",324,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"03/12/20","https://activategood.org/remote",10,"this list",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,TRUE,FALSE,1,"03/12/20 19:15:25",324,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"03/12/20","https://twitter.com/activategood",15,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/12/20 19:15:25",55,1,NA,NA,NA,NA,"NA NA"
"03/12/20","https://www.facebook.com/activategood/",14,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/12/20 19:15:25",49,1,NA,NA,NA,NA,"NA NA"
"03/12/20","https://www.instagram.com/activategood/",16,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/12/20 19:15:25",51,1,NA,NA,NA,NA,"NA NA"
"03/17/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"03/17/20 13:58:30",26,1,NA,NA,NA,NA,"NA NA"
"03/17/20","https://activategood.org/",14,"Activate Good",FALSE,NA,FALSE,21,"(89,89,89)",TRUE,TRUE,TRUE,1,"03/17/20 13:58:30",26,1,"Activate Good",0.756302521008403,1,"Mortar","Mortar (89,89,89)"
"03/17/20","https://activategood.org/covid19/",2,"linked here",FALSE,NA,TRUE,18,"(242,136,0)",TRUE,FALSE,TRUE,1,"03/17/20 13:58:30",242,1,"If",0.201680672268908,1,"Tangerine","Tangerine (242,136,0)"
"03/17/20","https://activategood.org/covid19/",4,"",TRUE,600,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"03/17/20 13:58:30",242,1,NA,NA,NA,NA,"NA NA"
"03/17/20","https://activategood.org/covid19/",5,"https://activategood.org/covid19",FALSE,NA,FALSE,18,"(17,85,204)",TRUE,TRUE,TRUE,1,"03/17/20 13:58:30",242,1,"covid19",0.411764705882353,1,"Denim","Denim (17,85,204)"
"03/17/20","https://activategood.org/donate",15,"Support our long-term sustainability with a donation",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",33,1,"Support",0.798319327731092,1,"White","White (255,255,255)"
"03/17/20","https://activategood.org/opportunity/4146",9,"Courage Cards",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",39,1,"Courage Cards",0.563025210084034,1,"Teal","Teal (0,109,131)"
"03/17/20","https://activategood.org/opportunity/4472",8,"Website Updates",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",38,1,"Website Updates",0.521008403361345,1,"Teal","Teal (0,109,131)"
"03/17/20","https://activategood.org/opportunity/5103",13,"Grant Research",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",37,1,"Grant Research",0.714285714285714,1,"Teal","Teal (0,109,131)"
"03/17/20","https://activategood.org/opportunity/5123",10,"Host a Supply Drive",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",43,1,"Host Supply Drive",0.605042016806723,1,"Teal","Teal (0,109,131)"
"03/17/20","https://activategood.org/opportunity/5124",11,"Virtual Ambassadors",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",33,1,"Virtual Ambassadors",0.638655462184874,1,"Teal","Teal (0,109,131)"
"03/17/20","https://activategood.org/opportunity/5127",12,"Deliver clothes for Note in the Pocket",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",33,1,"Deliver Note Pocket",0.680672268907563,1,"Teal","Teal (0,109,131)"
"03/17/20","https://activategood.org/remote",6,"https://activategood.org/remote",FALSE,NA,FALSE,18,"(17,85,204)",FALSE,FALSE,FALSE,1,"03/17/20 13:58:30",78,1,"Activate Good",0.46218487394958,1,"Denim","Denim (17,85,204)"
"03/17/20","https://docs.google.com/forms/d/e/1FAIpQLSf7SmiF1wB5iRgF_nY0t8nsyrBrhq6XLiVUfATtVUFQewznmw/viewform",3,"here",FALSE,NA,TRUE,18,"(242,136,0)",TRUE,FALSE,FALSE,1,"03/17/20 13:58:30",70,1,NA,NA,NA,"Tangerine","Tangerine (242,136,0)"
"03/17/20","https://docs.google.com/forms/d/e/1FAIpQLSf7SmiF1wB5iRgF_nY0t8nsyrBrhq6XLiVUfATtVUFQewznmw/viewform",7,"Volunteer Interest Form",FALSE,NA,TRUE,18,"(0,0,0)",TRUE,TRUE,FALSE,1,"03/17/20 13:58:30",70,1,"Volunteer Interest",0.478991596638655,1,"Black","Black (0,0,0)"
"03/17/20","https://twitter.com/activategood",17,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/17/20 13:58:30",37,1,NA,NA,NA,NA,"NA NA"
"03/17/20","https://www.facebook.com/activategood/",16,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/17/20 13:58:30",36,1,NA,NA,NA,NA,"NA NA"
"03/17/20","https://www.instagram.com/activategood/",18,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"03/17/20 13:58:30",34,1,NA,NA,NA,NA,"NA NA"
"04/01/20","http://activategood.org/thegoodhub",13,"Good Hub",FALSE,NA,FALSE,18,"(57,57,57)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",26,1,"Earlier The Good Hub POP UP",0.688,1,"Eclipse","Eclipse (57,57,57)"
"04/01/20","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/01/20 14:36:28",36,1,NA,NA,NA,NA,"NA NA"
"04/01/20","https://activategood.org/donate",16,"Donate and Support Our Work",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",24,1,"Donate Support Our Work",0.8,1,"White","White (255,255,255)"
"04/01/20","https://activategood.org/remote-volunteer-funding-for-causes/",11,"Find Funding for Nonprofits",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",48,1,"Find Funding Nonprofits",0.392,1,"Teal","Teal (0,109,131)"
"04/01/20","https://activategood.org/remote-volunteer-project-pet-portraits/",9,"Draw or Paint Pet Portraits",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",60,1,"Draw Paint Pet Portraits",0.312,1,"Teal","Teal (0,109,131)"
"04/01/20","https://foodbankcenc.org/",7,"The Food Bank of Central and Eastern NC",FALSE,NA,FALSE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",25,1,NA,NA,NA,"Teal","Teal (0,109,131)"
"04/01/20","https://raleighmag.com/2020/03/good-hub/",12,"",TRUE,570,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"04/01/20 14:36:28",19,1,NA,NA,NA,NA,"NA NA"
"04/01/20","https://raleighmag.com/2020/03/good-hub/",14,"Raleigh Magazine's feature",FALSE,NA,FALSE,18,"(57,57,57)",TRUE,TRUE,TRUE,1,"04/01/20 14:36:28",19,1,"Raleigh Magazine We",0.736,1,"Eclipse","Eclipse (57,57,57)"
"04/01/20","https://raleighmag.com/2020/03/raleigh-magazines-thirty-in-their-30s/",15,"30 in their 30's",FALSE,NA,FALSE,18,"(57,57,57)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",30,1,"Also Check Raleigh Magazine 30 30",0.76,1,"Eclipse","Eclipse (57,57,57)"
"04/01/20","https://twitter.com/activategood",18,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/01/20 14:36:28",22,1,NA,NA,NA,NA,"NA NA"
"04/01/20","https://volunteercaregiving.org/volunteer-2/#volunteer-signup",4,"Center for Volunteer Caregiving",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",108,1,"Center Volunteer Caregiving",0.184,1,"Teal","Teal (0,109,131)"
"04/01/20","https://www.curamericas.org/volunteer-information/?__cf_chl_jschl_tk__=d8e97dfc653ae4b8de15128f83e701f6c84142a3-1585747410-0-AYq1u7njLVlrLdw5WSf0MyDjgMsj4IF8eJ6hXTMJVKVNNX3H8cYImkfUh8A09rDM4-JjjJ0rOxhDXXOptLIVK7J4_IuldLIVn3zMSnaCMowPODcnVzTb1bEzPpMGVfTDMDjWHHwOTSEWi9TYfdiMQrCOcZMWBpNfULlEE36zi-tTl-rOFQW2QGaK-cRxFKf5DtEUIku59owbdi3LoZJT1Wp0GnXaJUgvcRKvw64qxsKk8MiqM8zO5vMjWDelEx4qKAmz74sPGw0_xzEe_ZcIYjJzf6-8Fl5pzpJAYmMusND4rWzgZTBfi20L2xBE7YfLqA",10,"Spanish Speakers: Help keep families informed",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,NA,NA,NA,"Spanish Speakers Help",0.352,1,"Teal","Teal (0,109,131)"
"04/01/20","https://www.facebook.com/activategood/",17,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/01/20 14:36:28",21,1,NA,NA,NA,NA,"NA NA"
"04/01/20","https://www.foodshuttle.org/",6,"Inter-Faith Food Shuttle",FALSE,NA,FALSE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",29,1,"Help InterFaith Food Shuttle The Food Bank Central",0.232,1,"Teal","Teal (0,109,131)"
"04/01/20","https://www.instagram.com/activategood/",19,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/01/20 14:36:28",23,1,NA,NA,NA,NA,"NA NA"
"04/01/20","https://www.wakemow.org/volunteer-application-mow-wake-county?fbclid=IwAR2EmNwC9TyoaZADjq2K7fDjqh7dGJuSxqjtV50nyRWeoqSvTql1glLQfUg",8,"Meals on Wheels",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",37,1,"Meals Wheels",0.256,1,"Teal","Teal (0,109,131)"
"04/01/20","https://www.wcpss.net/domain/16591",5,"Food Distribution for WCPSS",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/01/20 14:36:28",57,1,"Food Distribution WCPSS",0.216,1,"Teal","Teal (0,109,131)"
"04/01/20","https://youtu.be/_Llxn-psvfI",2,"",TRUE,570,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"04/01/20 14:36:28",53,1,NA,NA,NA,NA,"NA NA"
"04/01/20","https://youtu.be/_Llxn-psvfI",3,"Watch our Volunteer Thank You video",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"04/01/20 14:36:28",53,1,"Watch Volunteer Thank You",0.12,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"04/03/19 13:45:34",5,1,NA,NA,NA,NA,"NA NA"
"04/03/19","https://activategood.org/",22,"Activate Good",FALSE,NA,FALSE,21,"(89,89,89)",TRUE,TRUE,TRUE,1,"04/03/19 13:45:34",5,1,"Activate Good",0.780346820809249,1,"Mortar","Mortar (89,89,89)"
"04/03/19","https://activategood.org/donate",23,"Support our work and help our impact grow",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,NA,NA,NA,"Support",0.815028901734104,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/improve-your-health-by-volunteering/",21,"Full Post Here",FALSE,NA,FALSE,16,"(255,255,255)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",2,1,"Full Post Here",0.76878612716763,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/nonprofit/262",16,"Garden Days at Alliance Medical Ministry",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",5,1,"Garden Days Alliance Medical Ministry",0.502890173410405,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/nvw2019",2,"",TRUE,570,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"04/03/19 13:45:34",108,1,NA,NA,NA,NA,"NA NA"
"04/03/19","https://activategood.org/nvw2019",3,"National Volunteer Week",FALSE,NA,TRUE,18,"(255,255,255)",TRUE,TRUE,TRUE,1,"04/03/19 13:45:34",108,1,"This National Volunteer Week April 713",0.0578034682080925,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/nvw2019",4,"View Current Volunteer Needs and Sign Up",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"04/03/19 13:45:34",108,1,"View Current Volunteer Needs Sign Up",0.0867052023121387,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/opportunity/2544#tab-what",15,"Front Desk Greeter",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",8,1,"Front Desk Greeter",0.46242774566474,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/opportunity/3106#tab-what",18,"Volunteer at the Triangle Walk to End ALS",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",9,1,"Volunteer Triangle Walk End ALS",0.606936416184971,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/opportunity/4273#tab-what",13,"Join the Freedom United Board",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",2,1,"Join Freedom United Board",0.358381502890173,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/opportunity/4445#tab-what",17,"Beautify a Durham School",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",6,1,"Beautify Durham School",0.566473988439306,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/opportunity/4447#tab-what",12,"Fundraising and Events Coordination",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",11,1,"Fundraising Events Coordination",0.323699421965318,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/opportunity/4505#tab-what",14,"Kitten Schmoozing at The Goathouse Refuge",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",13,1,"Kitten Schmoozing The Goathouse Refuge",0.421965317919075,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/opportunity/4508",19,"Sound the Alarm!",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",3,1,"Sound Alarm",0.647398843930636,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/opportunity/614#tab-what",11,"Art Education Teaching Assistant",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",8,1,"Art Education Teaching Assistant",0.289017341040462,1,"Teal","Teal (0,109,131)"
"04/03/19","https://activategood.org/spreading-good-junior-youth-group-of-tryon-pines/",20,"Full Post Here",FALSE,NA,FALSE,16,"(255,255,255)",FALSE,FALSE,FALSE,1,"04/03/19 13:45:34",2,1,"Full Post Here",0.722543352601156,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/teenschangetheworld2019/",5,"",TRUE,199,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"04/03/19 13:45:34",31,1,NA,NA,NA,NA,"NA NA"
"04/03/19","https://activategood.org/teenschangetheworld2019/",6,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"04/03/19 13:45:34",31,1,NA,NA,NA,NA,"NA NA"
"04/03/19","https://activategood.org/teenschangetheworld2019/",7,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"04/03/19 13:45:34",31,1,NA,NA,NA,NA,"NA NA"
"04/03/19","https://activategood.org/teenschangetheworld2019/",8,"Teens Change the World! Summer Program",FALSE,NA,TRUE,18,"(255,255,255)",TRUE,TRUE,TRUE,1,"04/03/19 13:45:34",31,1,"The Teens Change World Summer Program",0.167630057803468,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/teenschangetheworld2019/",9,"Learn More and Register Here",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"04/03/19 13:45:34",31,1,"Learn More Register Here",0.208092485549133,1,"White","White (255,255,255)"
"04/03/19","https://activategood.org/teenschangetheworld2019/support/",10,"Donate here",FALSE,NA,TRUE,18,"(255,255,255)",FALSE,FALSE,FALSE,1,NA,NA,NA,"Also Help Teens Change World Donate",0.219653179190751,1,"White","White (255,255,255)"
"04/03/19","https://twitter.com/activategood",25,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/03/19 13:45:34",2,1,NA,NA,NA,NA,"NA NA"
"04/03/19","https://www.facebook.com/activategood/",24,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/03/19 13:45:34",2,1,NA,NA,NA,NA,"NA NA"
"04/03/19","https://www.instagram.com/activategood/",26,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/03/19 13:45:34",2,1,NA,NA,NA,NA,"NA NA"
"04/11/20","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/11/20 14:07:37",10,1,NA,NA,NA,NA,"NA NA"
"04/11/20","https://activategood.org/blog",14,"blog",FALSE,NA,FALSE,18,"(57,57,57)",FALSE,FALSE,FALSE,1,"04/11/20 14:07:37",2,1,"Do Check",0.517241379310345,1,"Eclipse","Eclipse (57,57,57)"
"04/11/20","https://activategood.org/covid19/",9,"Urgent and Remote Volunteer needs",FALSE,NA,TRUE,18,"(57,57,57)",FALSE,FALSE,FALSE,1,"04/11/20 14:07:37",66,1,"Keep Urgent Remote Volunteer",0.413793103448276,1,"Eclipse","Eclipse (57,57,57)"
"04/11/20","https://activategood.org/donate",17,"Donate and Support Our Work",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"04/11/20 14:07:37",1,1,"Donate Support Our Work",0.758620689655172,1,"White","White (255,255,255)"
"04/11/20","https://activategood.org/operationaccess/",2,"",TRUE,239,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"04/11/20 14:07:37",386,1,NA,NA,NA,NA,"NA NA"
"04/11/20","https://activategood.org/operationaccess/",3,"OPERATION ACCESS",FALSE,NA,TRUE,24,"(255,255,255)",TRUE,TRUE,TRUE,1,"04/11/20 14:07:37",386,1,"OPERATION ACCESS",0.0689655172413793,1,"White","White (255,255,255)"
"04/11/20","https://activategood.org/operationaccess/",4,"HERE",FALSE,NA,TRUE,16,"(255,255,255)",TRUE,TRUE,TRUE,1,"04/11/20 14:07:37",386,1,"HERE Volunteer",0.149425287356322,1,"White","White (255,255,255)"
"04/11/20","https://activategood.org/opportunity/5135",6,"Raise Baby Chicks from Home",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/11/20 14:07:37",122,1,"Raise Baby Chicks Home",0.275862068965517,1,"Teal","Teal (0,109,131)"
"04/11/20","https://activategood.org/remote-volunteer-opportunities",13,"",TRUE,290,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"04/11/20 14:07:37",7,1,NA,NA,NA,NA,"NA NA"
"04/11/20","https://activategood.org/remote-volunteer-opportunities",15,"remote volunteering",FALSE,NA,FALSE,18,"(57,57,57)",TRUE,TRUE,TRUE,1,"04/11/20 14:07:37",7,1,NA,NA,NA,"Eclipse","Eclipse (57,57,57)"
"04/11/20","https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf",5,"Write & Mail Letters to Isolated Seniors",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/11/20 14:07:37",109,1,"Write Mail Letters Isolated Seniors",0.229885057471264,1,"Teal","Teal (0,109,131)"
"04/11/20","https://activategood.org/wp-content/uploads/2020/04/RemoteVolunteerProject-UpcycledButterflyFeeders.pdf",7,"DIY Pie Tin",FALSE,NA,TRUE,16,"(0,109,131)",TRUE,FALSE,FALSE,1,"04/11/20 14:07:37",82,1,"DIY Pie Tin",0.333333333333333,1,"Teal","Teal (0,109,131)"
"04/11/20","https://activategood.org/wp-content/uploads/2020/04/RemoteVolunteerProject-UpcycledButterflyFeeders.pdf",8,"Butterfly Feeders",FALSE,NA,TRUE,16,"(0,109,131)",TRUE,TRUE,FALSE,1,"04/11/20 14:07:37",82,1,"Butterfly Feeders",0.35632183908046,1,"Teal","Teal (0,109,131)"
"04/11/20","https://twitter.com/activategood",11,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/11/20 14:07:37",1,1,NA,NA,NA,NA,"NA NA"
"04/11/20","https://www.facebook.com/activategood/",10,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/11/20 14:07:37",4,1,NA,NA,NA,NA,"NA NA"
"04/11/20","https://www.instagram.com/activategood/",12,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/11/20 14:07:37",1,1,NA,NA,NA,NA,"NA NA"
"04/11/20","https://youtu.be/_Llxn-psvfI",16,"",TRUE,570,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/11/20 14:07:37",2,1,NA,NA,NA,NA,"NA NA"
"04/22/20","http://wildwoodsfarmnc.com/",6,"Wildwoods Community Farm",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"04/22/20 12:07:49",37,1,"Wildwoods Community Farm Art",0.520408163265306,1,"Eclipse","Eclipse (57,57,57)"
"04/22/20","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/22/20 12:07:49",35,1,NA,NA,NA,NA,"NA NA"
"04/22/20","https://activategood.org/donate",9,"Donate and Support Our Work",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"04/22/20 12:07:49",29,1,"Donate Support Our Work",0.816326530612245,1,"White","White (255,255,255)"
"04/22/20","https://activategood.org/opportunity/5141",5,"Create work for Art in the Garden",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/22/20 12:07:49",40,1,"Create Art Garden",0.5,1,"Teal","Teal (0,109,131)"
"04/22/20","https://activategood.org/opportunity/5146",3,"Share Your Skills",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"04/22/20 12:07:49",58,1,"Share Your Skills",0.459183673469388,1,"Teal","Teal (0,109,131)"
"04/22/20","https://raleighmag.com/2020/03/good-hub/",8,"",TRUE,570,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/22/20 12:07:49",25,1,NA,NA,NA,NA,"NA NA"
"04/22/20","https://twitter.com/activategood",11,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/22/20 12:07:49",25,1,NA,NA,NA,NA,"NA NA"
"04/22/20","https://www.curamericas.org/ourwork/",4,"Curamericas",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"04/22/20 12:07:49",40,1,"Curamericas",0.479591836734694,1,"Eclipse","Eclipse (57,57,57)"
"04/22/20","https://www.facebook.com/activategood/",10,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/22/20 12:07:49",32,1,NA,NA,NA,NA,"NA NA"
"04/22/20","https://www.instagram.com/activategood/",12,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"04/22/20 12:07:49",30,1,NA,NA,NA,NA,"NA NA"
